Order ID,Order Date,Customer ID,Category,Sub-Category,Product Name,Sales,Profit
CA-2016-130162,28-10-2016,JH-15910,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,26.0568
CA-2016-130162,28-10-2016,JH-15910,Technology,Phones,Adtran 1202752G1,302.376,22.6782
CA-2015-169397,24-12-2015,JB-15925,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,1.8148
CA-2015-169397,24-12-2015,JB-15925,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,8.2302
CA-2015-169397,24-12-2015,JB-15925,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,-13.8432
CA-2015-169397,24-12-2015,JB-15925,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,19.0848
CA-2015-169397,24-12-2015,JB-15925,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,-383.9904
CA-2015-169397,24-12-2015,JB-15925,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.7168
CA-2015-163055,09-08-2015,DS-13180,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0.968
CA-2015-163055,09-08-2015,DS-13180,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,136.939
CA-2015-163055,09-08-2015,DS-13180,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,0.2198
US-2015-145436,28-02-2015,VD-21670,Furniture,Chairs,Global Low Back Tilter Chair,161.568,-28.2744
US-2015-145436,28-02-2015,VD-21670,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,43.8408
US-2014-156216,13-09-2014,EA-14035,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,-12.432
US-2017-100930,07-04-2017,CS-12400,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,-102.048
US-2017-100930,07-04-2017,CS-12400,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,-248.2458
US-2017-100930,07-04-2017,CS-12400,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,-3.552
US-2017-100930,07-04-2017,CS-12400,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,0
US-2017-100930,07-04-2017,CS-12400,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,-7.7247
CA-2017-160514,12-11-2017,DB-13120,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,4.752
CA-2016-157749,04-06-2016,KL-16645,Office Supplies,Paper,Xerox 1957,25.92,9.396
CA-2016-157749,04-06-2016,KL-16645,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,-356.728
CA-2016-157749,04-06-2016,KL-16645,Furniture,Furnishings,Staple-based wall hangings,11.688,-4.6752
CA-2016-157749,04-06-2016,KL-16645,Technology,Phones,PureGear Roll-On Screen Protector,31.984,11.1944
CA-2016-157749,04-06-2016,KL-16645,Furniture,Tables,KI Conference Tables,177.225,-120.513
CA-2016-157749,04-06-2016,KL-16645,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,-2.8308
CA-2016-157749,04-06-2016,KL-16645,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038
CA-2014-131926,01-06-2014,DW-13480,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,580.5394
CA-2014-131926,01-06-2014,DW-13480,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,41.68
CA-2014-131926,01-06-2014,DW-13480,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,23.94
CA-2014-131926,01-06-2014,DW-13480,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,496.0725
CA-2014-131926,01-06-2014,DW-13480,Office Supplies,Paper,Xerox 205,25.92,12.4416
CA-2016-154739,10-12-2016,LH-17155,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,28.1372
CA-2016-145625,11-09-2016,KC-16540,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,3.5767
CA-2016-145625,11-09-2016,KC-16540,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,636.0003
CA-2016-146941,10-12-2016,DL-13315,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,22.5624
CA-2016-146941,10-12-2016,DL-13315,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,162.864
US-2015-159982,28-11-2015,DR-12880,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,-8.4924
US-2015-159982,28-11-2015,DR-12880,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,-19.5624
US-2015-159982,28-11-2015,DR-12880,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,4.044
US-2015-159982,28-11-2015,DR-12880,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,56.6916
CA-2017-163139,01-12-2017,CC-12670,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,6.9258
CA-2017-163139,01-12-2017,CC-12670,Office Supplies,Storage,Safco Industrial Shelving,221.55,6.6465
CA-2017-163139,01-12-2017,CC-12670,Office Supplies,Binders,Acco 3-Hole Punch,17.52,6.132
US-2017-155299,08-06-2017,Dl-13600,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466
US-2014-106992,19-09-2014,SB-20290,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,-509.997
US-2014-106992,19-09-2014,SB-20290,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958
CA-2016-125318,06-06-2016,RC-19825,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,28.7196
CA-2015-155040,10-11-2015,AH-10210,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,35.156
CA-2017-136826,16-06-2017,CB-12535,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,4.7304
CA-2016-111010,22-01-2016,PG-18895,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,0.3024
US-2017-145366,09-12-2017,CA-12310,Office Supplies,Storage,Safco Commercial Shelving,37.208,-7.4416
US-2017-145366,09-12-2017,CA-12310,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,21.591
CA-2017-163979,28-12-2017,KH-16690,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,210.4936
CA-2015-155334,30-07-2015,HA-14920,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,92.3692
CA-2015-155334,30-07-2015,HA-14920,Furniture,Furnishings,Regeneration Desk Collection,5.28,2.3232
CA-2015-155334,30-07-2015,HA-14920,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,4.095
CA-2017-118136,16-09-2017,BB-10990,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,4.0572
CA-2017-118136,16-09-2017,BB-10990,Office Supplies,Art,Newell 330,5.98,1.5548
CA-2017-132976,13-10-2017,AG-10495,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,4.0768
CA-2017-132976,13-10-2017,AG-10495,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,5.9072
CA-2017-132976,13-10-2017,AG-10495,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,5.9712
CA-2017-132976,13-10-2017,AG-10495,Office Supplies,Labels,Avery 489,24.84,8.694
US-2015-161991,26-09-2015,SC-20725,Office Supplies,Binders,Round Ring Binders,2.08,-3.432
US-2015-161991,26-09-2015,SC-20725,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,376.11
CA-2015-130890,02-11-2015,JO-15280,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,51.942
CA-2015-130883,26-09-2015,TB-21520,Office Supplies,Paper,Easy-staple paper,141.76,47.844
CA-2015-130883,26-09-2015,TB-21520,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,47.96
CA-2015-130883,26-09-2015,TB-21520,Office Supplies,Paper,Xerox 216,31.104,10.8864
CA-2016-112697,18-12-2016,AH-10195,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,-169.372
CA-2016-112697,18-12-2016,AH-10195,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,24.316
CA-2016-112697,18-12-2016,AH-10195,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,-204.3145
CA-2016-110772,20-11-2016,NZ-18565,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,6.6836
CA-2016-110772,20-11-2016,NZ-18565,Office Supplies,Labels,Avery 512,18.496,6.2424
CA-2016-110772,20-11-2016,NZ-18565,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,54.3966
CA-2016-110772,20-11-2016,NZ-18565,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,-48.7032
CA-2014-111451,26-12-2014,KL-16555,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,78.8592
CA-2014-111451,26-12-2014,KL-16555,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,20.1558
CA-2014-111451,26-12-2014,KL-16555,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,-24.5646
CA-2014-111451,26-12-2014,KL-16555,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,-62.88
CA-2014-111451,26-12-2014,KL-16555,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,9.2988
CA-2016-142545,28-10-2016,JD-15895,Office Supplies,Paper,Xerox 223,32.4,15.552
CA-2016-142545,28-10-2016,JD-15895,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,10.8248
CA-2016-142545,28-10-2016,JD-15895,Office Supplies,Paper,Xerox 1939,56.91,27.3168
CA-2016-142545,28-10-2016,JD-15895,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,38.024
CA-2016-142545,28-10-2016,JD-15895,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,6.5688
US-2017-152380,19-11-2017,JH-15910,Furniture,Tables,BPI Conference Tables,219.075,-131.445
CA-2015-144253,04-05-2015,AS-10225,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,12.864
CA-2014-130960,30-12-2014,KB-16600,Office Supplies,Art,Newell 350,9.84,2.8536
CA-2014-111003,01-06-2014,CR-12625,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,20.9208
CA-2014-111003,01-06-2014,CR-12625,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,83.868
CA-2017-126774,15-04-2017,SH-20395,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,2.0049
CA-2016-142902,12-09-2016,BP-11185,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,3.5948
CA-2016-142902,12-09-2016,BP-11185,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,52.5114
CA-2016-142902,12-09-2016,BP-11185,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1.7136
CA-2016-142902,12-09-2016,BP-11185,Office Supplies,Labels,Avery 509,6.264,2.0358
CA-2014-120887,27-09-2014,TS-21205,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,37.6422
CA-2014-167850,09-08-2014,AG-10525,Technology,Phones,AT&T 1070 Corded Phone,178.384,22.298
CA-2014-167850,09-08-2014,AG-10525,Office Supplies,Paper,Xerox 21,15.552,5.4432
CA-2014-164259,28-12-2014,SP-20860,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,8.6744
CA-2014-164973,04-11-2014,NM-18445,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,24.1568
CA-2014-164973,04-11-2014,NM-18445,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,1995.99
CA-2014-164973,04-11-2014,NM-18445,Technology,Phones,Panasonic Kx-TS550,275.94,80.0226
CA-2014-164973,04-11-2014,NM-18445,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,129.6
CA-2014-164973,04-11-2014,NM-18445,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,13.071
CA-2014-156601,19-09-2014,FA-14230,Office Supplies,Fasteners,OIC Binder Clips,7.16,3.58
CA-2016-162138,23-04-2016,GK-14620,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,81.744
CA-2016-162138,23-04-2016,GK-14620,Technology,Accessories,Logitech Wireless Headset h800,99.99,34.9965
CA-2017-153339,03-11-2017,DJ-13510,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,0.9995
US-2016-141544,30-08-2016,PO-18850,Technology,Phones,Aastra 57i VoIP phone,290.898,-67.8762
US-2016-141544,30-08-2016,PO-18850,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,3.389
US-2016-141544,30-08-2016,PO-18850,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,-258.5016
US-2016-141544,30-08-2016,PO-18850,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,33.831
US-2016-141544,30-08-2016,PO-18850,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,-27.6936
US-2016-150147,25-04-2016,JL-15850,Technology,Phones,AT&T 841000 Phone,82.8,-20.7
US-2016-150147,25-04-2016,JL-15850,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,-13.816
US-2016-150147,25-04-2016,JL-15850,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,-3.4272
CA-2015-137946,01-09-2015,DB-13615,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1.6038
CA-2015-137946,01-09-2015,DB-13615,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,335.9944
CA-2015-137946,01-09-2015,DB-13615,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4.49
CA-2014-129924,12-07-2014,AC-10420,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2.7956
CA-2014-129924,12-07-2014,AC-10420,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,-17.4588
CA-2015-128167,22-06-2015,KL-16645,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,2.3312
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,Art,Newell 314,17.856,1.116
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,-407.976
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,Fasteners,Staples,30.992,10.0724
CA-2014-122336,13-04-2014,JD-15895,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,8.3916
US-2015-120712,20-12-2015,CS-12130,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,-2.22
CA-2017-169901,15-06-2017,CC-12550,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,4.7976
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3.0996
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,Paper,Easy-staple paper,24.56,11.5432
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,4.1472
CA-2016-129714,01-09-2016,AB-10060,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,2.3086
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,Paper,Xerox 1881,24.56,11.5432
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1.0668
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,Paper,Xerox 1881,49.12,23.0864
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,1415.4296
CA-2016-138520,08-04-2016,JL-15505,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,-4.8588
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,3.7996
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,6.9864
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,15.824
CA-2016-130001,23-04-2016,HK-14890,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,11.325
CA-2017-155698,08-03-2017,VB-21745,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384
CA-2017-155698,08-03-2017,VB-21745,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,9.936
CA-2017-144904,25-09-2017,KW-16435,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,9.936
CA-2017-144904,25-09-2017,KW-16435,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,86.8704
CA-2017-144904,25-09-2017,KW-16435,Office Supplies,Art,Newell 333,5.56,1.4456
CA-2017-144904,25-09-2017,KW-16435,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,20.7328
CA-2014-123344,24-09-2014,JD-16060,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,8.4784
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,10.44
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,Supplies,Staple remover,7.36,0.1472
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,Storage,Pizazz Global Quick File,104.79,29.3412
CA-2016-155516,21-10-2016,MK-17905,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,271.4192
CA-2017-104745,29-05-2017,GT-14755,Office Supplies,Paper,Xerox 1930,25.92,9.396
CA-2017-104745,29-05-2017,GT-14755,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,4.6746
US-2014-119137,23-07-2014,AG-10900,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,-5.712
US-2014-119137,23-07-2014,AG-10900,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,179.1888
US-2014-119137,23-07-2014,AG-10900,Office Supplies,Art,Newell 324,9.24,0.924
US-2014-119137,23-07-2014,AG-10900,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,-29.94
US-2016-134656,28-09-2016,MM-18280,Office Supplies,Paper,Xerox 1960,99.136,30.98
US-2017-134481,27-08-2017,AR-10405,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,-297.6848
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,Appliances,Holmes Odor Grabber,8.652,-20.3322
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,2.6811
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,-18.8728
CA-2016-134775,28-10-2016,AS-10285,Office Supplies,Paper,Southworth Structures Collection,50.96,25.48
CA-2016-134775,28-10-2016,AS-10285,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,17.3376
CA-2015-125395,26-06-2015,LA-16780,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,8.799
US-2015-168935,27-11-2015,DO-13435,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,-157.0095
US-2015-168935,27-11-2015,DO-13435,Technology,Accessories,Logitech Media Keyboard K200,83.976,-1.0497
CA-2015-122756,03-12-2015,DK-13225,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,-337.638
CA-2015-122756,03-12-2015,DK-13225,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,0.777
CA-2014-115973,24-11-2014,NG-18430,Office Supplies,Art,Crayola Colored Pencils,2.624,0.4264
CA-2017-101798,11-12-2017,MV-18190,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,7.884
CA-2017-101798,11-12-2017,MV-18190,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,13.5932
US-2014-135972,21-09-2014,JG-15115,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,27.7182
US-2014-135972,21-09-2014,JG-15115,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,701.9883
US-2014-134971,07-06-2014,BP-11095,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,-20.5623
CA-2017-102946,30-06-2017,VP-21730,Office Supplies,Binders,Tuf-Vin Binders,75.792,25.5798
CA-2017-165603,17-10-2017,SS-20140,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,9.4924
